id,text,humor_mechanism
tweet21568,"Obélix se cayó en una marmita y es súperfuerte, tú te diste un golpe en la pila bautismal y eres súpergilipollas. Así es la vida.",insults
tweet12041,"Va una bobina y mata a otra. Cuando el juez la interroga, exclama:
- Sí, es verdad, lo hice yo, pero me indujeron...",absurd
tweet16826,"— Abuelo ¿que haces tirando esos relojes por la ventana? 

— Estoy perdiendo el tiempo...",wordplay
tweet2468,"En Mcdonalds: -Quiero una hamburguesa - ¿Para comer acá? -No, en la mesa -Me refiero que si es para llevar -Si, para llevar de acá a la mesa",misunderstanding
tweet3927,"""Reinicia tu computadora""

—El  paracetamol de los ingenieros en sistemas.",stereotype
tweet23051,"-Bueno, en español, tenemos diptongo y hiato. -¿Hiatu sabe? -No Pitbull, Hiato. -¡Hiatu sabe! -¿Me dejas seguir con la clase? -Dale.",exaggeration
tweet13584,"Subir a un taxi, que te pregunte cual es tu destino y responder: ¡Salvar a la humanidad!",misunderstanding
tweet10667,Estudiar….estud…est...es…e…d…dor…dorm…dormir.,absurd
tweet22557,RT @rodrigo_ml_87:  P.Que le dijo la foca bebé a la foca mamá? R. Hello Moda Foca!,wordplay
tweet735,"Hay 5 putas en la calle, Ya, Ye, Yi, Yu, ¿cual falta?",insults
tweet23342,"—Amor, dime cosas sucias. —Tu cuarto. —Ay perdón mamá, me equivoqué de número.",misunderstanding
tweet19256,Tapa más la niña sin brazos que el arquero del Liverpool.,exaggeration
tweet13248,"Vago no… timido para el esfuerzo.
#frases",reference
tweet7953,El dedo meñique del pie esta diseñado únicamente para ubicar geográficamente los muebles en la oscuridad,reference
tweet8153,"Van cuatro mujeres en un coche, ¿quién conduce?
La Grua.",stereotype
tweet300,"– Yo haría cualquier cosa por ti, mi amor.
– Desátame y déjame ir.
– Ah no, eso no.",unmasking
tweet4516,"¡UUU SÁBADO POR LA NOCHE QUE COMIENCE LA TOMADERA!

*toma su almohada, toma su cobija, toma su vaso de leche y llora hasta quedarse dormido*",unmasking
tweet3843,La palabra tutuca la invento un tartamudo que se estaba drogando?,exaggeration
tweet12795,¿Cansado de estar desempleado? ¿Quieres trabajar como entrenador en un gimnasio? FÁCIL... solo tienes que estudiar Diseño GráficoJAJAJAJAJJA,exaggeration
tweet19245,"-Oye te llevo al Motel!! 

-Queeee??? 

- Que tengo nuevo Tel!! 

- NOO! Ahora me llevas!!",unmasking
tweet20689,"#Chiste t necesito en mi cama, tú calor me hace falta, t quiero tener encima d mi, te busco y no te encuentro donde estas Maldita cobija #RT",parody
tweet11020,"– Hola, cielo. ¿Dónde estás?
– En mi casa, acostadito... algo cansado. ¿Y tú?
– Aquí en el bar, detrás de ti",embarrassment
tweet22072,"-Veamos, Jaimito, ¿qué me dices de la muerte de Napoleón? -¡Que lo siento mucho, maestra!",misunderstanding
tweet15023,Algún día encontraremos a esa persona por la cual valga la pena bañarse todos los días.,exaggeration
tweet810,"""Tengo un nudo en la garganta""
 El ahorcado",wordplay
tweet19558,"Amigos, estoy cansado de ser pobre, ayer dejé las perillas de la estufa abiertas para no despertar nunca jamás y resultó que NO HABÍA GAS.",exaggeration
tweet16777,"-Mi amor, ¡qué felices éramos hace 15 años! -¡Pero si no nos conocíamos! -Por eso, amorcito, por eso.",embarrassment
tweet19208,—Me gustas. —Gracias. —Pero me gustas mucho. —Pues muchas gracias. —En serio me gustas. —Gracias en serio.,embarrassment
tweet22928,To. Yú. Dislexia. Siénpalo.,wordplay
tweet5887,"Sí, los ricos también lloran. Pero se limpian las lágrimas en pañuelos de seda mientras van rumbo a París.",exaggeration
tweet11411,¿Qué queremos? La cura contra la ira descontrolada ¿CUÁNDO LA QUEREMOS?  ¿QUÉ ME GRITAS LA PUTA MADRE?,irony
tweet7934,"Lo bueno de ser pobre es que es gratis. Y las mejores cosas de la vida son gratis. Ok, no.",absurd
tweet10870,"—Ahora que somos novios ¿Cómo te gustaría que te llame?

—Vegeta.

—En serio, me refiero en público.

—Principe de los saiyajin.",parody
tweet3126,"—Una estrella fugaz, pide un deseo.
—Que seas mi novia.
—Lo dijiste en voz alta, no se te va a cumplir.
—Pero...
—LASTIMA.
—P...
—AMIGO.",embarrassment
tweet12993,"Profes que dicen ""esto lo vieron el semestre pasado, jóvenes"" NO MAME PROFE APENAS Y ME ACUERDO DE LO QUE DESAYUNÉ AYER OZEA RE-AT-ZIO-NE.",exaggeration
tweet7738,"-Oye me molesta que seas tan positivo.
-Excelente!!!!!",irony
tweet14891,"Hola guapa, quiero hacerte dos preguntas:

¿Quieres salir conmigo? Y, ¿Por qué no?",absurd
tweet16652,"- ¿Cómo está tu mujer?
- Regular.
- ¿Por qué, está enferma?
- No, es que todas las demás están mejor.
#Chistes #H...",misunderstanding
tweet17305,"No se sentía tanta tristeza en México desde que le dijeron ratero al Chavo del 8. 

#MasterChefMx",analogy
tweet10246,"Doctor,mi hijo tiene 6 meses y no abre los ojos.
El doctor le dice al padre:
el que debe abrir los ojos es usted, el bebe es chino #CHISTES",embarrassment
tweet22690,Como la vez que se murió Superman y estuve de Luthor.,parody
tweet6201,¡El 99% de las personas se ríen al presionar F13 jajajaja XD!,absurd
tweet6738,¿Por qué la novia del pato Donald está molesta con él? Porque se enteró de que andaba con 2 patas #fb,wordplay
tweet5204,"Es tan lindo secar platos con repasadores con párrafos bíblicos de mi mamá, se siente como que Jesús está ahí, ayudándote.",absurd
tweet21272,"Los celos son para los débiles. No hay nada como aprender a confiar, saber respetar y aprender a desbloquear teléfonos e instalar cámaras",unmasking
tweet2738,Yo también quiero independizarme pero mi Papá y mi Mamá no se quieren irse de la casa. #XD,absurd
tweet1973,"—Jamás pensé que nuestro hijo llegaría tan lejos.
—JAJAJAJÁ esta catapulta está de puta madre, trae al gato JAJAJAJAJAJAJÁ.",unmasking
tweet2515,"¿Cómo conviertes un vochito en camioneta?

Le metes un chingo de gente hasta que CHE YENNE AJAJAJAJAJAJAJ

¿Chingo a mi madre verdad?",wordplay
tweet344,"Atencion : volco el camion que llevaba mermeladas , hay demoras
#chistes",wordplay
tweet18106,Yo tomo más Coca-Cola que decisiones en mi vida.,reference
tweet446,"Es facil decir ""Te amo"", lo realmente difícil es decir "" tres tristes tigres comen en tres tristes platos, tres tristes trigos 
#frases",parody
tweet12605,"#Frases Si un día te levantas y no puedes ver el sol: ¡Sube la persiana, Idiota #xD",insults
tweet22978,"-¡Mesero! Hay una mosca en mi sopa. -No, mire bien, es el reflejo de su verruga. -Ah, sí es cierto. -Qué asco. -Ya sé, JAJAJÁ. -JAJAJÁ.",analogy
tweet777,"Las mamás de todos:

—""Mi hijo sufre bullying lo llevaré al psicólogo"".

Mi mamá:

—""Si te pegan, te voy a pegar más fuerte yo por pendejo"".",reference
tweet16190,Ando muy ocupado fingiendo ser una persona normal.,exaggeration
tweet12894,"- Papá... ¿qué es el amor?
- Es la luz de la vida, hijo mío.
-¿Y el matrimonio?
- Es la factura que llega después...",analogy
tweet10766,"""Las mejores cosas de la vida llegan cuando dejas de buscarlas""

—Yo buscando trabajo.",analogy
tweet9039,"La verdad te hará libre, pero primero te hará encabronar.",parody
tweet2454,"Acá me tienen, tuiteando sobre crochet porque virgen, pobre y pelotudo.",reference
tweet12045,"#Chiste Era una mujer tan fea, tan fea que llego virgen a su tercer divorcio #chistes RT.",exaggeration
tweet11389,"- ¿Has entrado en el laberinto?
- No.
- Pues no sabes lo que te pierdes.
#Chistes #Humor #Anecdotas #Cortitos #Co...",wordplay
tweet19860,"sabés chistes de helados?
- Una bocha!  #chistes",wordplay
tweet20143,le compre un huevo kinder a mi primito y me salía más barato comprarle todo chaco,exaggeration
tweet7910,"—Hija, no puede entrar a la iglesia sin brasier. —Padre, tengo el derecho divino. —Sí, y el izquierdo también, pero no puede entrar así.",misunderstanding
tweet16223,"—Oye, ¿cómo te fue en la escuela este semestre? —Mira, mamá, lo importante, es que ya estoy de vacaciones",irony
tweet9281,"VIERNES DE PERREO:

Expectativas

—Fiesta
—Amigos
—Alcohol
—Sexo

Realidad

—Netflix
—Llorar
—Stalkear a mi ex
—Llorar hasta que me duerma.",reference
tweet653,La masturbación es un trabajo artesanal... 100% hecho a mano! #fb,wordplay
tweet5967,"-Doctor, tengo un problema de doble personalidad. -Por qué no se sienta y platicamos los cuatro! #chistes",unmasking
tweet13810,"Los pendejos son como las galletas surtidas: hay en todos lados, y vienen en diferentes formas y tamaños.",analogy
tweet15643,"Me compré la balanza.
Pese a quien le pese",wordplay
tweet20410,"-Mamá, ya encontré trabajo - ¿De qué? -Ingeniero en refrigeración y empuje - ¿Vende Helados? -Sí :(",wordplay
tweet9518,"#Chistecruel Mamá, mamá... cuando yo sea grande quiero ser...
¡Cállate que tienes SIDA!  #chistes RT.",exaggeration
tweet13874,Cuenta la leyenda que las baterías de los móviles duraban más de un día.,parody
tweet22414,No importa el tamaño de la pieza... sino el tiempo que está tiesa. by @Luzia_NR_Coah #DICHOSBIENDICHOS #fb,wordplay
tweet19187,Necesito un doble para las escenas de dieta y rutina de ejercicios.,exaggeration
tweet21407,Tenía tanta mugre en el auto que el dueño el lavadero me quiere denunciar por contrabando de fauna,exaggeration
tweet1545,#Esdegordos jalar la sábana hasta acercarte el control de la TV.,reference
tweet14507,¿Cual es el matrimonio ideal? Una mujer ciega con un marido sordo y con hijos mudos... #chistes #fb,exaggeration
tweet21629,"- Tu comentario estimula las glándulas sudoríporas de mi miembro viril
- ¿Qué?
- Que me suda la polla
#Chistes #H...",exaggeration
tweet15398,"—¿Me quieres? 
—Claro. 
—¿De aquí a donde? 
—De aquí hasta que empiece el mundial.",absurd
tweet19669,Siempre me siento en la parte de atrás del bus porque sé que en el fondo aún me amas desgraciada.,unmasking
tweet1287,"—¿Cómo te llamas? —No sé, estoy de vacaciones.",absurd
tweet7053,"#chiste Mamá, mamá... ¿donde está la Cordillera de los Andes?
No sé, nene. Acá la que guarda todo es la sirvienta. #chistes RT.",misunderstanding
tweet9236,"Los vicios más destructivos: 
-Cocaína 50% 
-Éxtasis 79% 
-Heroína 85%  
-Candy Crush 1530%  
-Twitter 96274% 
-Tus chingaderas 9926389%.",exaggeration
tweet7284,No hay nada mas indefenso que una mujer con las uñas recién pintadas.,exaggeration
tweet19747,"—Pepe, ¿qué es ésto? 
—Mi nota de suicidio. 
—Dice que te tiraste por la ventana. 
—Sí.
—Vivimos en planta baja.
—Por eso regresé.",unmasking
tweet10736,"Había una mujer tan fea, que cuando la llevaron a la casa de los espantos, regresó con una solicitud de empleo. #fb",wordplay
tweet15455,"Si la batería del móvil te dura más de un día, es porque nadie te quiere.",reference
tweet18756,"¿Cual es el Colmo de una viuda?
- Pasar 40 Navidades y ni una noche buena.",wordplay
tweet8307,"Esperar a que la vida te trate bien por ser buena persona, es como esperar a que un león hambriento no te coma porque eres vegetariano.",analogy
tweet23690,"RT @PedroTonio: @ChisteMalo -Hijo muy bonita esta tablita para picar cebolla, ¡con luz! -¡MAMÁ NOOO, ESE ES MI IPAD!!",misunderstanding
tweet21635,"—Se la voy a meter con todo y huevos
—Perdón Ing. ¿qué dijo? no lo escuché
—Qué esa señorita está contratada.",stereotype
tweet13127,"—Tú cuarto está hecho un desastre 

—Y eso que no has visto mi vida amorosa, mamá.",exaggeration
tweet2994,"En la escuela, la maestra dice: A ver Pepito, ¿cómo te imaginas la escuela ideal? ¡Cerrada, maestra!",misunderstanding
tweet8588,"El juez a prostituta: -Señorita, ¿cuando se dió usted cuenta de que era violación? -Cuando me rebotó el cheque",absurd
tweet15435,"—¿Por qué me dejaste en visto?
—Estaba haciendo tarea
—¿Desde hace 5 días?
—Era la de todo el semestre.",exaggeration
tweet11384,"Le iba a decir 'come mierda' pero a juzgar por lo que dice, parece que no le cabe más. 😂😂",insults
tweet20949,"Amor tengo un problema —No digas ""tengo"" di ""tenemos"" tus problemas son mios amor—Ok, nuestra secretaria va a tener un hijo nuestro jajajaja",embarrassment
tweet14674,"Mi playlist es tan variado, que mis vecinos ya no saben si soy joven, anciano, alcohólico, señor, señora, evangélico o satánico. 🤔",reference
tweet15589,"Oye Manolo ¿me prestas tu shampoo? 
- ¡hombre! ¿y tú no tienes el tuyo? 
- Sí, pero dice que es para cabellos secos y el mío ya esta mojao",misunderstanding
tweet8432,Fui con un psicólogo y no supo resolver el siguiente problema: (5x+7y)² + 9x-2y = 4x (-8y+3)³. Definitivamente no sirven para nada.,exaggeration
tweet3035,"—Doctor, es cierto que estoy gorda? —¡Muuuuuu! —¡DOCTOR! CONTESTEME —Perdón pensé que las vacas no hablaban.",embarrassment
tweet11091,Había una gallina con diarrea... y tuvo un huevo revuelto.,analogy
tweet23963,"Buenos días a todos, menos a los caminos de la vida porque ellos no son como yo pensaba, no son como yo creía.",parody
tweet6558,"Tengo todo lo que una mujer busca en un hombre.

PARA SER SU MEJOR AMIGO.",reference
tweet13245,Viejito se levanta a media noche a orinar y dice a su pene: Te fijas desgraciado!? Cuando tu tienes ganas yo si me paro by @w3r7zhitho,exaggeration
tweet18880,RT @YamiileP: Que Le Dijo Un Globo a Otro?? Vamonos De Reventoon! =D @ChisteMalo,wordplay
tweet5606,"-Papá, papá, mi mamá se dislocó el brazo, ¿La vendo? 
Y el papá responde: 
-Aunque sea regálala. 
#Chistes #Humor...",wordplay
tweet13378,"-No sé si me ama, ¿vos que harías en mi lugar? 
-Dieta.",embarrassment
tweet21065,"Cosas que nunca vamos a ver:

-Una vaca volando.
-Un profesor de educación física corriendo.",analogy
tweet3813,"-¿No dormís? Jajaja
-Si me seguís rompiendo las bolas con tus mensajes se me hace difícil.",absurd
tweet14010,"Entra un señor a una libreria y dice:
Me da un libro para hacer amigos ,librero  de mierda 
#chistes",irony
tweet13912,#TerapiaDeRisas Cuando el río suena... A alguien se le cayo el iPod al agua...,parody
tweet12782,"-¿Cuál es la similitud entre una mujer y una computadora?
-Ninguna tiene cerebro, y  las dos tienen muy buena mem...",analogy
tweet20754,"-¡Impresionante! su curriculum es muy brillante
-Gracias, me costo mucho trabajo escribirlo en papel aluminio.
-¡Seguridad!
-JAJAJASUELTENME",absurd
tweet19802,"Situación sentimental: Cuando escucho en mi casa ""mi amor"", sé que le están hablando al perro.",exaggeration
tweet8718,#chiste: pero si yo no estaba tan borracho:/ como que no marika. Si tiraste mi gato por la ventana diciendo pikachu yo te elijo #chistes RT.,parody
tweet20640,"-Mamá, mamá! voy a salir en MTV -Que orgullo hija, ¿en que programa? -16 and pregnant. #fb",unmasking
tweet14088,"Me causa gracia cuando me dicen ""esperaba algo más de vos"". Ni yo espero nada de mi, hasta me asusto cuando algo me sale bien.",reference
tweet3686,"Hay dos tipos de música vieja:

1.- La “uhh quita eso, está muy viejo”.
2.- La “NOOOO, ¿TE ACUERDAS DE ESO? PONLA PONLA”.",reference
tweet4545,"Otra temporada de #MasterChefUy que termina y todavía nadie agarró la caja de bombones del almacén.
Me siento estafado.",exaggeration
tweet20872,"Me voy a robar tu corazón 
- Awwww, qué romántico! 
- No, es en serio... SOY TRAFICANTE DE ÓRGANOS! #jajaja #xD #RT",unmasking
tweet17260,"Cómo se llaman los tres chinos más pobres del mundo?
Chin Lú, Chin Agua y Chin Gá. #chistes #humor",wordplay
tweet1341,"""Tu invades mi cabeza"" 

—Juanita, 10 años, tiene piojos.",parody
tweet7345,"El Piojo López tiraba los centros a la tribuna y un dia se escuchó :""Piojo la próxima tirala autografiada la concha de tu hermana  #Chistes:",stereotype
tweet18773,Me pregunto sí las vacas cuando ven un dálmata desean tener ese cuerpo.,absurd
tweet8286,"— ¿Tienes gripe? — Do, ¿pod que?",irony
tweet3325,"—Vete a dormir abuelo.
—¿Por qué?
—Porque tienes cara de sueño.
—Tú tienes cara de puta y no te mando a coger.
— ¡ABUELO!",insults
tweet13142,"-¿ cómo andas de los pedos?
- tirando..",wordplay
tweet1699,Si estás triste recuerda que en este momento alguien se está enamorando por primera vez y cree que será feliz por siempre y pues JAJAJAJAJA.,reference
tweet8111,"Algunos hombres quieren tanto a sus esposas, que para no gastarlas prefieren usar las de otros...",irony
tweet3240,"-Me compré una camioneta con los asientos de lana!
-Pick Up?
-Un poco,pero te acostumbras...",misunderstanding
